0.2257859 583139.23
0.2260051 583180.73
0.2260136 583208.73
0.2263930 583265.03
0.2264279 583300.83
0.2264689 583334.93
0.2266966 583385.03
0.2268483 583431.23
0.2270759 583474.23
0.2271194 583510.43
0.2274987 583553.33
0.2277589 583585.13
0.2280355 583613.23
0.2281817 583638.33
0.2284583 583668.63
0.2287185 583698.93
0.2291413 583730.73
0.2293689 583758.33
0.2298242 583790.93
0.2302752 583826.43
0.2305254 583854.73
0.2306980 583881.23
0.2309481 583903.93
0.2309582 583922.43
0.2312083 583934.93
0.2313810 583940.63
0.2316311 583945.23
0.2316411 583946.53
0.2318913 583945.63
0.2319167 583944.03
0.2320639 583938.93
0.2323140 583932.63
0.2323720 583941.13
0.2325996 583946.73
0.2329808 583947.83
0.2330549 583959.23
0.2332826 583963.43
0.2334361 583973.73
0.2336638 583976.83
0.2337379 583983.13
0.2341191 583985.73
0.2343468 583993.33
0.2347695 583996.13
0.2352984 584000.03
0.2355113 584003.33
0.2357212 584008.73
0.2358399 584013.13
0.2359341 584019.13
0.2359488 584026.13
0.2361618 584029.83
0.2362626 584034.23
0.2364042 584046.03
0.2365228 584058.03
0.2366171 584068.33
0.2366318 584082.93
0.2368447 584092.73
0.2369456 584107.03
0.2369854 584129.33
0.2370871 584149.93
0.2372058 584172.83
0.2373001 584193.63
0.2374408 584210.73
0.2376286 584229.03
0.2376685 584249.73
0.2381238 584270.93
0.2383515 584293.93
0.2388068 584314.33
0.2388759 584330.13
0.2391867 584344.83
0.2392987 584358.53
0.2395589 584375.23
0.2396096 584382.23
0.2398698 584399.23
0.2399817 584407.63
0.2402419 584421.33
0.2402926 584428.53
0.2403679 584435.83
0.2405528 584445.13
0.2406647 584443.03
0.2407907 584438.73
0.2409756 584433.43
0.2415062 584465.03
0.2419615 584497.13
0.2421891 584514.43
0.2424708 584541.33
0.2426444 584560.83
0.2429261 584595.63
0.2429786 584598.53
0.2431537 584618.93
0.2434339 584651.23
0.2436090 584669.43
0.2436615 584673.23
0.2438170 584696.93
0.2438367 584694.03
0.2440843 584727.43
0.2442724 584749.43
0.2442919 584751.53
0.2443445 584757.53
0.2445000 584779.33
0.2447673 584820.83
0.2449228 584847.83
0.2451830 584888.23
0.2456058 584960.93
0.2476685 585351.43
0.2480913 585433.63
0.2483514 585483.23
0.2484202 585492.43
0.2484288 585485.43
0.2487742 585547.43
0.2488756 585558.83
0.2488841 585546.33
0.2490019 585560.43
0.2491032 585563.43
